Participant,Behavioral_Variable,Wellness_Variable,Window,Relationship,r,p,N,Included,p_FDR,Significant_raw,Significant_FDR
p13,Exercise_Count,stress,Previous 7 days,7-day history → current well-being,-0.36253567139343734,0.0018900278296882433,71,True,0.04889439209355558,True,True
p13,Exercise_Duration,fatigue,Previous 7 days,7-day history → current well-being,-0.3599676556192489,0.0020466864200251985,71,True,0.049217935338701196,True,True
p13,Exercise_Duration,mood,Previous 7 days,7-day history → current well-being,-0.029918928467454562,0.8043804587682346,71,True,0.9479863049660642,False,False
p13,Exercise_Duration,readiness,Previous 7 days,7-day history → current well-being,-0.3574774684967304,0.002209622908238763,71,True,0.051212102403061545,True,False
p13,Exercise_Duration,sleep_quality,Previous 7 days,7-day history → current well-being,-0.29154858058238814,0.013629795075465455,71,True,0.13365138860407874,True,False
p13,Exercise_Duration,stress,Previous 7 days,7-day history → current well-being,-0.33920185444475154,0.0038066677028266954,71,True,0.07082269590001142,True,False
p13,Exercise_Distance,fatigue,Previous 7 days,7-day history → current well-being,-0.005552895722173601,0.9633426444454383,71,True,0.9937742115046837,False,False
p13,Exercise_Distance,mood,Previous 7 days,7-day history → current well-being,0.14203724256700054,0.23737031018253965,71,True,0.6202938008424393,False,False
p13,Exercise_Distance,readiness,Previous 7 days,7-day history → current well-being,-0.04714438794785221,0.6962320844680767,71,True,0.9126407812833419,False,False
p13,Exercise_Distance,sleep_quality,Previous 7 days,7-day history → current well-being,-0.17964425889300534,0.13385657020157163,71,True,0.4665442893118069,False,False
p13,Exercise_Distance,stress,Previous 7 days,7-day history → current well-being,0.005264638054922926,0.9652443631086143,71,True,0.9937742115046837,False,False
p13,Exercise_Calories,fatigue,Previous 7 days,7-day history → current well-being,-0.3129109536346443,0.007885983232496173,71,True,0.09919153071431255,True,False
p13,Exercise_Calories,mood,Previous 7 days,7-day history → current well-being,-0.074260159302943,0.5382435287922257,71,True,0.8224032151579016,False,False
p13,Exercise_Calories,readiness,Previous 7 days,7-day history → current well-being,-0.3045449924763816,0.009815953063732933,71,True,0.1166366187572972,True,False
p13,Exercise_Calories,sleep_quality,Previous 7 days,7-day history → current well-being,-0.26074915281855243,0.02807350638625404,71,True,0.2251051515628835,True,False
p13,Exercise_Calories,stress,Previous 7 days,7-day history → current well-being,-0.2734219403813849,0.021046286368515185,71,True,0.19233992099312008,True,False
p13,Exercise_Avg_HR,fatigue,Previous 7 days,7-day history → current well-being,0.21623575432746941,0.09703172861134762,60,True,0.41791008041014766,False,False
p13,Exercise_Avg_HR,mood,Previous 7 days,7-day history → current well-being,-0.03594902694694828,0.7850912083559392,60,True,0.9428562668721743,False,False
p13,Exercise_Avg_HR,readiness,Previous 7 days,7-day history → current well-being,0.2279344932058914,0.07984778467539506,60,True,0.3858672847949714,False,False
p13,Exercise_Avg_HR,sleep_quality,Previous 7 days,7-day history → current well-being,0.09441245974628792,0.4730428565291386,60,True,0.7828089185850565,False,False
p13,Exercise_Avg_HR,stress,Previous 7 days,7-day history → current well-being,0.1996301207006599,0.12620542896213469,60,True,0.4646235742651079,False,False
p13,Sleep_Hours,fatigue,Previous 7 days,7-day history → current well-being,-0.041434529717974074,0.7617340363432242,56,True,0.9379797958420278,False,False
p13,Sleep_Hours,mood,Previous 7 days,7-day history → current well-being,0.08775025404779867,0.5201627931214605,56,True,0.8157832625041539,False,False
p13,Sleep_Hours,readiness,Previous 7 days,7-day history → current well-being,-0.17595917237255534,0.19455984575143204,56,True,0.564364274289191,False,False
p13,Sleep_Hours,sleep_quality,Previous 7 days,7-day history → current well-being,-0.04278095290717057,0.754230467290446,56,True,0.9379797958420278,False,False
p13,Sleep_Hours,stress,Previous 7 days,7-day history → current well-being,0.14174916337502153,0.29736426125167503,56,True,0.6740568101325118,False,False
p13,Sleep_Duration_Score,fatigue,Previous 7 days,7-day history → current well-being,0.18741689985429288,0.1878561815689423,51,True,0.5571384574715927,False,False
p13,Sleep_Duration_Score,mood,Previous 7 days,7-day history → current well-being,0.2517892415062742,0.07468468579428567,51,True,0.37272066663197223,False,False
p13,Sleep_Duration_Score,readiness,Previous 7 days,7-day history → current well-being,0.10668103028818426,0.45621257863672154,51,True,0.7628720271905444,False,False
p13,Sleep_Duration_Score,sleep_quality,Previous 7 days,7-day history → current well-being,0.25604731241943823,0.06974297433867321,51,True,0.3630948664023709,False,False
p13,Sleep_Duration_Score,stress,Previous 7 days,7-day history → current well-being,0.12151897917072346,0.39562580936242936,51,True,0.7366586765302082,False,False
p13,Deep_Sleep_Minutes,fatigue,Previous 7 days,7-day history → current well-being,0.04559600143027831,0.7386156936488439,56,True,0.9336693999816424,False,False
p13,Deep_Sleep_Minutes,mood,Previous 7 days,7-day history → current well-being,-0.12956508162469144,0.3412350819226413,56,True,0.7070181449874434,False,False
p13,Deep_Sleep_Minutes,readiness,Previous 7 days,7-day history → current well-being,0.009964807329443494,0.9418939018734116,56,True,0.9925140323527736,False,False
p13,Deep_Sleep_Minutes,sleep_quality,Previous 7 days,7-day history → current well-being,0.28109482620396875,0.03585262264763063,56,True,0.25163689567917763,True,False
p13,Deep_Sleep_Minutes,stress,Previous 7 days,7-day history → current well-being,0.284837191262198,0.03335832745749838,56,True,0.24238784699333352,True,False
p13,Sleep_Restlessness,fatigue,Previous 7 days,7-day history → current well-being,-0.2757123745042459,0.05019393675449816,51,True,0.3087954873142188,False,False
p13,Sleep_Restlessness,mood,Previous 7 days,7-day history → current well-being,0.15488443055254336,0.2778154686641508,51,True,0.6617774135631894,False,False
p13,Sleep_Restlessness,readiness,Previous 7 days,7-day history → current well-being,-0.1649579604333384,0.2473638628278017,51,True,0.628134396936751,False,False
p13,Sleep_Restlessness,sleep_quality,Previous 7 days,7-day history → current well-being,-0.05142682307248317,0.7200488955118186,51,True,0.9259553220470421,False,False
p13,Sleep_Restlessness,stress,Previous 7 days,7-day history → current well-being,-0.0854598661501842,0.5509963357012283,51,True,0.8294798239747866,False,False
p13,Sleep_Composition,fatigue,Previous 7 days,7-day history → current well-being,0.2682042895806673,0.05705308589020036,51,True,0.32372818398372116,False,False
p13,Sleep_Composition,mood,Previous 7 days,7-day history → current well-being,0.18851864405334792,0.18522721436871725,51,True,0.5518568923669747,False,False
p13,Sleep_Composition,readiness,Previous 7 days,7-day history → current well-being,0.19136346681850055,0.1785611235256828,51,True,0.5383733592925657,False,False
p13,Sleep_Composition,sleep_quality,Previous 7 days,7-day history → current well-being,0.2752562748164463,0.050590553625925634,51,True,0.3087954873142188,False,False
p13,Sleep_Composition,stress,Previous 7 days,7-day history → current well-being,0.34500516801288683,0.01316051269934941,51,True,0.13160512699349408,True,False
p13,Sleep_Revitalization,fatigue,Previous 7 days,7-day history → current well-being,0.04098105403328467,0.7752398516303679,51,True,0.9379797958420278,False,False
p13,Sleep_Revitalization,mood,Previous 7 days,7-day history → current well-being,0.23237552236407605,0.10081803996654796,51,True,0.41791008041014766,False,False
p13,Sleep_Revitalization,readiness,Previous 7 days,7-day history → current well-being,0.019093430948593133,0.8942044252497235,51,True,0.9838603187912556,False,False
p13,Sleep_Revitalization,sleep_quality,Previous 7 days,7-day history → current well-being,-0.031027371323976212,0.8288797899298221,51,True,0.9616631881390335,False,False
p13,Sleep_Revitalization,stress,Previous 7 days,7-day history → current well-being,-0.07822856427081756,0.5853057789047762,51,True,0.8530430543922423,False,False
p13,Sleep_Score,fatigue,Previous 7 days,7-day history → current well-being,0.20568594823207909,0.1476142434134763,51,True,0.49042890081451007,False,False
p13,Sleep_Score,mood,Previous 7 days,7-day history → current well-being,0.27542816005805726,0.05044078735734594,51,True,0.3087954873142188,False,False
p13,Sleep_Score,readiness,Previous 7 days,7-day history → current well-being,0.12673373553617678,0.37550806127098013,51,True,0.7307641902781732,False,False
p13,Sleep_Score,sleep_quality,Previous 7 days,7-day history → current well-being,0.23259462088379526,0.10048814802660848,51,True,0.41791008041014766,False,False
p13,Sleep_Score,stress,Previous 7 days,7-day history → current well-being,0.1532672144795291,0.2829250647956173,51,True,0.6645449196362174,False,False
p14,Steps,fatigue,Previous 7 days,7-day history → current well-being,-0.14853905614508808,0.09966987974224811,124,True,0.41791008041014766,False,False
p14,Steps,mood,Previous 7 days,7-day history → current well-being,-0.06475078759999248,0.4749291178464109,124,True,0.7828089185850565,False,False
p14,Steps,readiness,Previous 7 days,7-day history → current well-being,0.1102469579977419,0.22286531179205826,124,True,0.602765161006588,False,False
p14,Steps,sleep_quality,Previous 7 days,7-day history → current well-being,0.10642625470015717,0.23941322061227477,124,True,0.6202938008424393,False,False
p14,Steps,stress,Previous 7 days,7-day history → current well-being,0.1467304962700195,0.10390962828000931,124,True,0.4197948982512376,False,False
p14,Exercise_Count,fatigue,Previous 7 days,7-day history → current well-being,-0.20647600207166952,0.02140381524746512,124,True,0.19301654821374797,True,False
p14,Exercise_Count,mood,Previous 7 days,7-day history → current well-being,-0.06140405149405501,0.4981006400196019,124,True,0.7960152633224651,False,False
p14,Exercise_Count,readiness,Previous 7 days,7-day history → current well-being,0.08830103596429868,0.3294477138351808,124,True,0.6971661180725064,False,False
p14,Exercise_Count,sleep_quality,Previous 7 days,7-day history → current well-being,0.015475370231959953,0.8645450870149209,124,True,0.9704238296534385,False,False
p14,Exercise_Count,stress,Previous 7 days,7-day history → current well-being,0.10593268229799185,0.24161177026989855,124,True,0.6222521654594725,False,False
p14,Exercise_Duration,fatigue,Previous 7 days,7-day history → current well-being,-0.16476533001790739,0.06744657972490599,124,True,0.3566546885976704,False,False
p14,Exercise_Duration,mood,Previous 7 days,7-day history → current well-being,-0.07359669884861113,0.41659624685433577,124,True,0.741426942498491,False,False
p14,Exercise_Duration,readiness,Previous 7 days,7-day history → current well-being,-0.023319027785421883,0.7971210285214209,124,True,0.9479863049660642,False,False
p14,Exercise_Duration,sleep_quality,Previous 7 days,7-day history → current well-being,0.03225226365482586,0.7221392283983022,124,True,0.9259553220470421,False,False
p14,Exercise_Duration,stress,Previous 7 days,7-day history → current well-being,0.10134684307315421,0.2627105415789711,124,True,0.6451197645578008,False,False
p14,Exercise_Distance,fatigue,Previous 7 days,7-day history → current well-being,-0.1727292058002853,0.055060767639811735,124,True,0.3197371330962629,False,False
p14,Exercise_Distance,mood,Previous 7 days,7-day history → current well-being,-0.2765054679188439,0.0018791654011088615,124,True,0.04889439209355558,True,True
p14,Exercise_Distance,readiness,Previous 7 days,7-day history → current well-being,-0.3368290416832118,0.00013067627915117676,124,True,0.014664782438076505,True,True
p14,Exercise_Distance,sleep_quality,Previous 7 days,7-day history → current well-being,0.026897528397799644,0.7668189248698678,124,True,0.9379797958420278,False,False
p14,Exercise_Distance,stress,Previous 7 days,7-day history → current well-being,-0.2030062809498258,0.02374143358559611,124,True,0.2067142062194144,True,False
p14,Exercise_Calories,fatigue,Previous 7 days,7-day history → current well-being,-0.1575535758430801,0.08053226042968423,124,True,0.38732182397133846,False,False
p14,Exercise_Calories,mood,Previous 7 days,7-day history → current well-being,-0.09739661724102494,0.2818648472649131,124,True,0.6636894679622124,False,False
p14,Exercise_Calories,readiness,Previous 7 days,7-day history → current well-being,-0.04802494924058185,0.5963387697714327,124,True,0.8534972561229454,False,False
p14,Exercise_Calories,sleep_quality,Previous 7 days,7-day history → current well-being,0.029789100131427385,0.7425859968461597,124,True,0.9360470396032395,False,False
p14,Exercise_Calories,stress,Previous 7 days,7-day history → current well-being,0.031631105607547706,0.7272776762838773,124,True,0.929263624226062,False,False
p14,Exercise_Avg_HR,fatigue,Previous 7 days,7-day history → current well-being,0.05639041432923284,0.5338940019536496,124,True,0.8207502921966302,False,False
p14,Exercise_Avg_HR,mood,Previous 7 days,7-day history → current well-being,-0.05486463282540402,0.545035940244207,124,True,0.8277989468370662,False,False
p14,Exercise_Avg_HR,readiness,Previous 7 days,7-day history → current well-being,-0.151193376038802,0.0936956014833942,124,True,0.4114459021662093,False,False
p14,Exercise_Avg_HR,sleep_quality,Previous 7 days,7-day history → current well-being,0.09473808455858061,0.29527002073945435,124,True,0.6740568101325118,False,False
p14,Exercise_Avg_HR,stress,Previous 7 days,7-day history → current well-being,-0.18827845153674386,0.03624988957723826,124,True,0.25163689567917763,True,False
p14,Sleep_Hours,fatigue,Previous 7 days,7-day history → current well-being,0.09419704559043086,0.2980489213137112,124,True,0.6740568101325118,False,False
p14,Sleep_Hours,mood,Previous 7 days,7-day history → current well-being,0.11556494482499037,0.20120335484377674,124,True,0.5781607185154652,False,False
p14,Sleep_Hours,readiness,Previous 7 days,7-day history → current well-being,0.02523289481254328,0.7808740164690171,124,True,0.9421000042193443,False,False
p14,Sleep_Hours,sleep_quality,Previous 7 days,7-day history → current well-being,-0.08735520653043463,0.33467480830625945,124,True,0.7027475184809191,False,False
p14,Sleep_Hours,stress,Previous 7 days,7-day history → current well-being,0.09390081165516186,0.299577733525825,124,True,0.6740568101325118,False,False
p14,Sleep_Duration_Score,fatigue,Previous 7 days,7-day history → current well-being,-0.03893022537468278,0.6677187453451854,124,True,0.8911214557410596,False,False
p14,Sleep_Duration_Score,mood,Previous 7 days,7-day history → current well-being,-0.24174684674456626,0.006831287050123031,124,True,0.09451506740581181,True,False
p14,Sleep_Duration_Score,readiness,Previous 7 days,7-day history → current well-being,-0.1981762868242293,0.027357436998337026,124,True,0.22464236884813332,True,False
p14,Sleep_Duration_Score,sleep_quality,Previous 7 days,7-day history → current well-being,-0.22349578640116288,0.012589136901801848,124,True,0.12823880387142747,True,False
p14,Sleep_Duration_Score,stress,Previous 7 days,7-day history → current well-being,-0.015877834607878786,0.8610572793287065,124,True,0.9704238296534385,False,False
p14,Deep_Sleep_Minutes,fatigue,Previous 7 days,7-day history → current well-being,0.0756569836335721,0.403635528359295,124,True,0.7384213907984712,False,False
p14,Deep_Sleep_Minutes,mood,Previous 7 days,7-day history → current well-being,0.046727438821020456,0.606310853835578,124,True,0.8600757898510307,False,False
p14,Deep_Sleep_Minutes,readiness,Previous 7 days,7-day history → current well-being,0.00043097685189332456,0.9962096233303124,124,True,0.9981862297258091,False,False
p14,Deep_Sleep_Minutes,sleep_quality,Previous 7 days,7-day history → current well-being,-0.10392681740208005,0.2506908505698948,124,True,0.6298451718298352,False,False
p14,Deep_Sleep_Minutes,stress,Previous 7 days,7-day history → current well-being,-0.14825101534349738,0.10033584842611003,124,True,0.41791008041014766,False,False
p14,Sleep_Restlessness,fatigue,Previous 7 days,7-day history → current well-being,0.19320212130166536,0.031561693574147204,124,True,0.2396790263901404,True,False
p14,Sleep_Restlessness,mood,Previous 7 days,7-day history → current well-being,0.2578755770170121,0.003833209023640105,124,True,0.07082269590001142,True,False
p14,Sleep_Restlessness,readiness,Previous 7 days,7-day history → current well-being,0.30805951890351885,0.0005000838658823844,124,True,0.02806026136340046,True,True
p14,Sleep_Restlessness,sleep_quality,Previous 7 days,7-day history → current well-being,0.0935927595011052,0.3011730074971232,124,True,0.6740568101325118,False,False
p14,Sleep_Restlessness,stress,Previous 7 days,7-day history → current well-being,0.16129863702702787,0.07350328177809422,124,True,0.37272066663197223,False,False
p14,Sleep_Composition,fatigue,Previous 7 days,7-day history → current well-being,0.06360928167488486,0.48276614853645927,124,True,0.7889867476081293,False,False
p14,Sleep_Composition,mood,Previous 7 days,7-day history → current well-being,0.07101047241463576,0.4332039361932903,124,True,0.7492054375945603,False,False
p14,Sleep_Composition,readiness,Previous 7 days,7-day history → current well-being,-0.07447446466872178,0.4110450556320174,124,True,0.7384213907984712,False,False
p14,Sleep_Composition,sleep_quality,Previous 7 days,7-day history → current well-being,-0.05098467341604904,0.5738725945088522,124,True,0.8483045864120758,False,False
p14,Sleep_Composition,stress,Previous 7 days,7-day history → current well-being,-0.25319255860882267,0.004550218050522753,124,True,0.07717545997798367,True,False
p14,Sleep_Revitalization,fatigue,Previous 7 days,7-day history → current well-being,-0.284836336869636,0.0013442120454410585,124,True,0.04446203512659057,True,True
p14,Sleep_Revitalization,mood,Previous 7 days,7-day history → current well-being,-0.3163943844415999,0.00034364832124678216,124,True,0.02041675320348529,True,True
p14,Sleep_Revitalization,readiness,Previous 7 days,7-day history → current well-being,-0.17374246980058858,0.05362865705553792,124,True,0.31675405629294323,False,False
p14,Sleep_Revitalization,sleep_quality,Previous 7 days,7-day history → current well-being,-0.1100261776066969,0.22379894591828758,124,True,0.602765161006588,False,False
p14,Sleep_Revitalization,stress,Previous 7 days,7-day history → current well-being,-0.04154196387070617,0.6468773084148455,124,True,0.8812891670799159,False,False
p14,Sleep_Score,fatigue,Previous 7 days,7-day history → current well-being,-0.12987076588301863,0.1505392821251801,124,True,0.4985071309719079,False,False
p14,Sleep_Score,mood,Previous 7 days,7-day history → current well-being,-0.2790914422795806,0.0016954100108045557,124,True,0.0468998675262801,True,True
p14,Sleep_Score,readiness,Previous 7 days,7-day history → current well-being,-0.22356450810072728,0.012561232008067332,124,True,0.12823880387142747,True,False
p14,Sleep_Score,sleep_quality,Previous 7 days,7-day history → current well-being,-0.20905046926524679,0.01979986720654496,124,True,0.18516542480194825,True,False
p14,Sleep_Score,stress,Previous 7 days,7-day history → current well-being,-0.08564565502904675,0.344255712685893,124,True,0.7070181449874434,False,False
p15,Steps,fatigue,Previous 7 days,7-day history → current well-being,-0.07387354684161579,0.47918425268459913,94,True,0.7844020992081768,False,False
p15,Steps,mood,Previous 7 days,7-day history → current well-being,-0.05049157926833763,0.6288880389752048,94,True,0.8720271341922531,False,False
p15,Steps,readiness,Previous 7 days,7-day history → current well-being,-0.0815080884457474,0.4348157758535207,94,True,0.7494265078704027,False,False
p15,Steps,sleep_quality,Previous 7 days,7-day history → current well-being,-0.04402385183487947,0.6735210453348448,94,True,0.8928382274329486,False,False
p15,Steps,stress,Previous 7 days,7-day history → current well-being,0.06598627796164808,0.5274587772594769,94,True,0.8207341203718918,False,False
p15,Exercise_Count,fatigue,Previous 7 days,7-day history → current well-being,0.01909625255753725,0.8550456201966398,94,True,0.9704238296534385,False,False
p15,Exercise_Count,mood,Previous 7 days,7-day history → current well-being,0.04002752006904943,0.7016884215413004,94,True,0.9164096196929444,False,False
p15,Exercise_Count,readiness,Previous 7 days,7-day history → current well-being,0.14051042510177064,0.17676479977690343,94,True,0.5377483366707002,False,False
p15,Exercise_Count,sleep_quality,Previous 7 days,7-day history → current well-being,0.03205074484538313,0.759098703449761,94,True,0.9379797958420278,False,False
p15,Exercise_Count,stress,Previous 7 days,7-day history → current well-being,-0.029891967626423894,0.7748784255708205,94,True,0.9379797958420278,False,False
p15,Exercise_Duration,fatigue,Previous 7 days,7-day history → current well-being,-0.18967104862019202,0.06710312004016772,94,True,0.3566546885976704,False,False
p15,Exercise_Duration,mood,Previous 7 days,7-day history → current well-being,-0.1097686941121145,0.29225214767935237,94,True,0.6740568101325118,False,False
p15,Exercise_Duration,readiness,Previous 7 days,7-day history → current well-being,-0.2021145541100014,0.0507525256377825,94,True,0.3087954873142188,False,False
p15,Exercise_Duration,sleep_quality,Previous 7 days,7-day history → current well-being,-0.12157898215775807,0.24308259016941697,94,True,0.623130497642414,False,False
p15,Exercise_Duration,stress,Previous 7 days,7-day history → current well-being,0.07874813893419598,0.45057980833100847,94,True,0.7572139873782339,False,False
p15,Exercise_Distance,fatigue,Previous 7 days,7-day history → current well-being,-0.20421330354144576,0.048348961046217095,94,True,0.30330714693589605,True,False
p15,Exercise_Distance,mood,Previous 7 days,7-day history → current well-being,-0.03210095783569836,0.758732811961472,94,True,0.9379797958420278,False,False
p15,Exercise_Distance,readiness,Previous 7 days,7-day history → current well-being,-0.08572786926465106,0.4113298910369374,94,True,0.7384213907984712,False,False
p15,Exercise_Distance,sleep_quality,Previous 7 days,7-day history → current well-being,-0.1676568355731182,0.10626755076982243,94,True,0.42591359633936765,False,False
p15,Exercise_Distance,stress,Previous 7 days,7-day history → current well-being,0.043979211427356744,0.6738332985734273,94,True,0.8928382274329486,False,False
p15,Exercise_Calories,fatigue,Previous 7 days,7-day history → current well-being,-0.19800457754060102,0.05574470330913408,94,True,0.3217265733841453,False,False
p15,Exercise_Calories,mood,Previous 7 days,7-day history → current well-being,-0.032121191959324544,0.7585853851772065,94,True,0.9379797958420278,False,False
p15,Exercise_Calories,readiness,Previous 7 days,7-day history → current well-being,-0.09281660208721981,0.37358799084753674,94,True,0.7307641902781732,False,False
p15,Exercise_Calories,sleep_quality,Previous 7 days,7-day history → current well-being,-0.14504433007439554,0.1630673004955779,94,True,0.5251438808282397,False,False
p15,Exercise_Calories,stress,Previous 7 days,7-day history → current well-being,0.12011723422822271,0.2488370945779482,94,True,0.628134396936751,False,False
p15,Exercise_Avg_HR,fatigue,Previous 7 days,7-day history → current well-being,-0.08441172374720778,0.41857442609351225,94,True,0.7429879971079919,False,False
p15,Exercise_Avg_HR,mood,Previous 7 days,7-day history → current well-being,0.17561368068185423,0.09044764430115824,94,True,0.4060094255296437,False,False
p15,Exercise_Avg_HR,readiness,Previous 7 days,7-day history → current well-being,0.10864766475580603,0.2972385664332735,94,True,0.6740568101325118,False,False
p15,Exercise_Avg_HR,sleep_quality,Previous 7 days,7-day history → current well-being,-0.06550314093599463,0.5304931417220874,94,True,0.8207341203718918,False,False
p15,Exercise_Avg_HR,stress,Previous 7 days,7-day history → current well-being,-0.05615995206553908,0.590832325929716,94,True,0.8534972561229454,False,False
p15,Sleep_Hours,fatigue,Previous 7 days,7-day history → current well-being,-0.06830950377605899,0.5129902831600158,94,True,0.8095627906119,False,False
p15,Sleep_Hours,mood,Previous 7 days,7-day history → current well-being,-0.09093799075143774,0.3833787405175204,94,True,0.7347829168755551,False,False
p15,Sleep_Hours,readiness,Previous 7 days,7-day history → current well-being,-0.09026641354741169,0.38691595730208567,94,True,0.7347829168755551,False,False
p15,Sleep_Hours,sleep_quality,Previous 7 days,7-day history → current well-being,-0.16218870439401709,0.11833556450645712,94,True,0.45444456331377064,False,False
p15,Sleep_Hours,stress,Previous 7 days,7-day history → current well-being,-0.07689303171470097,0.4613520387332064,94,True,0.7701910068108074,False,False
p15,Sleep_Duration_Score,fatigue,Previous 7 days,7-day history → current well-being,-0.0025479325535167335,0.9805553787525305,94,True,0.9937742115046837,False,False
p15,Sleep_Duration_Score,mood,Previous 7 days,7-day history → current well-being,0.03343929759166479,0.7490004292945586,94,True,0.9379797958420278,False,False
p15,Sleep_Duration_Score,readiness,Previous 7 days,7-day history → current well-being,-0.019263625417661488,0.8537891617105888,94,True,0.9704238296534385,False,False
p15,Sleep_Duration_Score,sleep_quality,Previous 7 days,7-day history → current well-being,-0.12044869542706504,0.24752407975463664,94,True,0.628134396936751,False,False
p15,Sleep_Duration_Score,stress,Previous 7 days,7-day history → current well-being,0.09561010750154293,0.3593136112926457,94,True,0.7268045220237974,False,False
p15,Deep_Sleep_Minutes,fatigue,Previous 7 days,7-day history → current well-being,0.05880236153728316,0.5734556604049138,94,True,0.8483045864120758,False,False
p15,Deep_Sleep_Minutes,mood,Previous 7 days,7-day history → current well-being,-0.009513830820087027,0.9274863210380347,94,True,0.9910519371129481,False,False
p15,Deep_Sleep_Minutes,readiness,Previous 7 days,7-day history → current well-being,0.1134543837599691,0.2762494549585191,94,True,0.659602717513249,False,False
p15,Deep_Sleep_Minutes,sleep_quality,Previous 7 days,7-day history → current well-being,-0.049559846345972526,0.6352409751655408,94,True,0.8758828939681816,False,False
p15,Deep_Sleep_Minutes,stress,Previous 7 days,7-day history → current well-being,-0.014966109870112815,0.8861572145319181,94,True,0.9801839559182813,False,False
p15,Sleep_Restlessness,fatigue,Previous 7 days,7-day history → current well-being,0.15781253752498664,0.12873388302042058,94,True,0.4646235742651079,False,False
p15,Sleep_Restlessness,mood,Previous 7 days,7-day history → current well-being,0.08618213750923505,0.4088465326665257,94,True,0.7384213907984712,False,False
p15,Sleep_Restlessness,readiness,Previous 7 days,7-day history → current well-being,-0.013382106017358408,0.8981378355698393,94,True,0.9838603187912556,False,False
p15,Sleep_Restlessness,sleep_quality,Previous 7 days,7-day history → current well-being,0.01773025089179653,0.8653133612928778,94,True,0.9704238296534385,False,False
p15,Sleep_Restlessness,stress,Previous 7 days,7-day history → current well-being,0.03731558709056863,0.7210381018118333,94,True,0.9259553220470421,False,False
p15,Sleep_Composition,fatigue,Previous 7 days,7-day history → current well-being,0.053494008895781146,0.6086012349173407,94,True,0.8617283094603901,False,False
p15,Sleep_Composition,mood,Previous 7 days,7-day history → current well-being,0.028125974433490523,0.7878557511417984,94,True,0.9444989760838159,False,False
p15,Sleep_Composition,readiness,Previous 7 days,7-day history → current well-being,0.031067605278394906,0.7662732287318211,94,True,0.9379797958420278,False,False
p15,Sleep_Composition,sleep_quality,Previous 7 days,7-day history → current well-being,-0.0065799531385132195,0.9498126027145083,94,True,0.9937742115046837,False,False
p15,Sleep_Composition,stress,Previous 7 days,7-day history → current well-being,0.14846256654787185,0.15327282874048642,94,True,0.5033949255760443,False,False
p15,Sleep_Revitalization,fatigue,Previous 7 days,7-day history → current well-being,-0.2705329220493305,0.008359623738660305,94,True,0.10296609726886473,True,False
p15,Sleep_Revitalization,mood,Previous 7 days,7-day history → current well-being,0.02526042024819624,0.8090354547842303,94,True,0.9501462899210147,False,False
p15,Sleep_Revitalization,readiness,Previous 7 days,7-day history → current well-being,-0.09729555254952181,0.3508666041097908,94,True,0.7173588464592889,False,False
p15,Sleep_Revitalization,sleep_quality,Previous 7 days,7-day history → current well-being,-0.21213787682519777,0.04010565785323462,94,True,0.26825638696534415,True,False
p15,Sleep_Revitalization,stress,Previous 7 days,7-day history → current well-being,0.16314189467305154,0.11615907496933456,94,True,0.45123332968856883,False,False
p15,Sleep_Score,fatigue,Previous 7 days,7-day history → current well-being,-0.0837081929445333,0.42247701088792367,94,True,0.7459821346097953,False,False
p15,Sleep_Score,mood,Previous 7 days,7-day history → current well-being,0.04123572260887606,0.6931278968706049,94,True,0.9126407812833419,False,False
p15,Sleep_Score,readiness,Previous 7 days,7-day history → current well-being,-0.037121686685637825,0.7224285086862071,94,True,0.9259553220470421,False,False
p15,Sleep_Score,sleep_quality,Previous 7 days,7-day history → current well-being,-0.15840413243200924,0.12728870321662739,94,True,0.4646235742651079,False,False
p15,Sleep_Score,stress,Previous 7 days,7-day history → current well-being,0.17818816889153138,0.08574863727224684,94,True,0.40082865967612447,False,False
p16,Steps,fatigue,Previous 7 days,7-day history → current well-being,0.0528844526715862,0.6391477951408128,81,True,0.8770914036579088,False,False
p16,Steps,mood,Previous 7 days,7-day history → current well-being,0.22032637998979873,0.04810073310212165,81,True,0.30330714693589605,True,False
p16,Steps,readiness,Previous 7 days,7-day history → current well-being,0.002233716573465341,0.9842100937026553,81,True,0.9940521946396819,False,False
p16,Steps,sleep_quality,Previous 7 days,7-day history → current well-being,-0.0037413908897079504,0.9735555604795467,81,True,0.9937742115046837,False,False
p16,Steps,stress,Previous 7 days,7-day history → current well-being,0.3176495868766482,0.003856681459901612,81,True,0.07082269590001142,True,False
p16,Exercise_Count,fatigue,Previous 7 days,7-day history → current well-being,-0.03853521082127332,0.732687095675919,81,True,0.9336693999816424,False,False
p16,Exercise_Count,mood,Previous 7 days,7-day history → current well-being,0.011872134894557101,0.9162233311130744,81,True,0.9882193366747707,False,False
p16,Exercise_Count,readiness,Previous 7 days,7-day history → current well-being,-0.1008049673597036,0.3705587144108912,81,True,0.7307641902781732,False,False
p16,Exercise_Count,sleep_quality,Previous 7 days,7-day history → current well-being,-0.116041180452568,0.30224632258340317,81,True,0.6740568101325118,False,False
p16,Exercise_Count,stress,Previous 7 days,7-day history → current well-being,0.10257536080589211,0.3621709780266931,81,True,0.7268045220237974,False,False
p16,Exercise_Duration,fatigue,Previous 7 days,7-day history → current well-being,-0.06375665926632296,0.5717560919662166,81,True,0.8479789322846971,False,False
