Participant,Wellbeing,Behavioral_Variable,Importance,Relative_Importance,Feature_Representations,Rank
p14_daily_merged,stress,Exercise_Calories,0.1045038981508311,0.10450389815083157,7,3.0
p14_daily_merged,stress,Exercise_Count,0.0190026052235188,0.019002605223518883,7,12.0
p14_daily_merged,stress,Exercise_Distance,0.0442145485205003,0.044214548520500496,7,10.0
p14_daily_merged,stress,Exercise_Duration,0.0785338196715913,0.07853381967159165,7,6.0
p14_daily_merged,stress,Sleep_Composition,0.018786910584301,0.018786910584301084,7,13.0
p14_daily_merged,stress,Sleep_Duration_Score,0.0650840776593213,0.0650840776593216,7,7.0
p14_daily_merged,stress,Sleep_Hours,0.0549602725908319,0.054960272590832145,7,8.0
p14_daily_merged,stress,Sleep_Restlessness,0.0942108429974508,0.09421084299745122,7,5.0
p14_daily_merged,stress,Sleep_Revitalization,0.0409952348335724,0.04099523483357258,7,11.0
p14_daily_merged,stress,Sleep_Score,0.1080680218052781,0.10806802180527858,7,2.0
p14_daily_merged,stress,Steps,0.2203679408363653,0.2203679408363663,7,1.0
p15_daily_merged,fatigue,Deep_Sleep_Minutes,0.073808315475154,0.07380831547515433,7,7.0
p15_daily_merged,fatigue,Exercise_Avg_HR,0.047655926264254696,0.04765592626425492,7,11.0
p15_daily_merged,fatigue,Exercise_Calories,0.057281493913306204,0.05728149391330646,7,10.0
p15_daily_merged,fatigue,Exercise_Count,0.039192444624196104,0.03919244462419628,7,12.0
p15_daily_merged,fatigue,Exercise_Distance,0.13033322308940382,0.1303332230894044,7,2.0
p15_daily_merged,fatigue,Exercise_Duration,0.14559076778013869,0.14559076778013935,7,1.0
p15_daily_merged,fatigue,Sleep_Composition,0.035511336205911605,0.03551133620591176,7,13.0
p15_daily_merged,fatigue,Sleep_Duration_Score,0.0574264461880791,0.05742644618807936,7,9.0
p15_daily_merged,fatigue,Sleep_Hours,0.0758843208506694,0.07588432085066975,7,6.0
p15_daily_merged,fatigue,Sleep_Restlessness,0.0703263953762554,0.07032639537625572,7,8.0
p15_daily_merged,fatigue,Sleep_Revitalization,0.075933357965958,0.07593335796595835,7,5.0
p15_daily_merged,fatigue,Sleep_Score,0.1054840657284054,0.10548406572840587,7,3.0
p15_daily_merged,fatigue,Steps,0.0855719065382631,0.08557190653826349,7,4.0
p15_daily_merged,mood,Deep_Sleep_Minutes,0.08777116939310331,0.08777116939310363,7,5.0
p15_daily_merged,mood,Exercise_Avg_HR,0.0681511218633113,0.06815112186331156,7,9.0
p15_daily_merged,mood,Exercise_Calories,0.1365686771476337,0.1365686771476342,7,1.0
p15_daily_merged,mood,Exercise_Count,0.0449213681249782,0.04492136812497837,7,11.0
p15_daily_merged,mood,Exercise_Distance,0.098090161052712,0.09809016105271237,7,4.0
p15_daily_merged,mood,Exercise_Duration,0.1108817584846772,0.11088175848467761,7,3.0
p15_daily_merged,mood,Sleep_Composition,0.02309560804905,0.023095608049050087,7,12.0
p15_daily_merged,mood,Sleep_Duration_Score,0.021860693478754,0.021860693478754082,7,13.0
p15_daily_merged,mood,Sleep_Hours,0.0704620821044754,0.07046208210447566,7,8.0
p15_daily_merged,mood,Sleep_Restlessness,0.12272963954617121,0.12272963954617166,7,2.0
p15_daily_merged,mood,Sleep_Revitalization,0.07723236436963671,0.077232364369637,7,7.0
p15_daily_merged,mood,Sleep_Score,0.0535122568757442,0.0535122568757444,7,10.0
p15_daily_merged,mood,Steps,0.084723099509749,0.08472309950974932,7,6.0
p15_daily_merged,readiness,Deep_Sleep_Minutes,0.0574692418903945,0.05746924189039471,7,6.0
p15_daily_merged,readiness,Exercise_Avg_HR,0.0365342711930047,0.03653427119300483,7,11.0
p15_daily_merged,readiness,Exercise_Calories,0.0481632653626598,0.04816326536265997,7,8.0
p15_daily_merged,readiness,Exercise_Count,0.029795090123078398,0.029795090123078505,7,12.0
p15_daily_merged,readiness,Exercise_Distance,0.041844243397453795,0.04184424339745395,7,10.0
p15_daily_merged,readiness,Exercise_Duration,0.1591262234231452,0.15912622342314575,7,2.0
p15_daily_merged,readiness,Sleep_Composition,0.0154233984231474,0.015423398423147456,7,13.0
p15_daily_merged,readiness,Sleep_Duration_Score,0.042256292306491,0.04225629230649115,7,9.0
p15_daily_merged,readiness,Sleep_Hours,0.0708167115545134,0.07081671155451365,7,4.0
p15_daily_merged,readiness,Sleep_Restlessness,0.05362448764000011,0.0536244876400003,7,7.0
p15_daily_merged,readiness,Sleep_Revitalization,0.062365953465898905,0.06236595346589913,7,5.0
p15_daily_merged,readiness,Sleep_Score,0.10297152222016971,0.10297152222017006,7,3.0
p15_daily_merged,readiness,Steps,0.2796092990000396,0.2796092990000406,7,1.0
p15_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.241674548282854,0.2416745482828551,7,1.0
p15_daily_merged,sleep_quality,Exercise_Avg_HR,0.0990880409852965,0.09908804098529694,7,2.0
p15_daily_merged,sleep_quality,Exercise_Calories,0.06398553461843,0.06398553461843029,7,6.0
p15_daily_merged,sleep_quality,Exercise_Count,0.0252549870566823,0.025254987056682415,7,13.0
p15_daily_merged,sleep_quality,Exercise_Distance,0.0629304470305983,0.06293044703059858,7,7.0
p15_daily_merged,sleep_quality,Exercise_Duration,0.060736031313679696,0.060736031313679974,7,9.0
p15_daily_merged,sleep_quality,Sleep_Composition,0.030955706070555002,0.03095570607055514,7,12.0
p15_daily_merged,sleep_quality,Sleep_Duration_Score,0.042531257883682796,0.04253125788368299,7,11.0
p15_daily_merged,sleep_quality,Sleep_Hours,0.0475913453111769,0.04759134531117712,7,10.0
p15_daily_merged,sleep_quality,Sleep_Restlessness,0.0914951089627147,0.09149510896271512,7,4.0
p15_daily_merged,sleep_quality,Sleep_Revitalization,0.09318608457594489,0.09318608457594532,7,3.0
p15_daily_merged,sleep_quality,Sleep_Score,0.0783429953099413,0.07834299530994165,7,5.0
p15_daily_merged,sleep_quality,Steps,0.0622279125984391,0.062227912598439385,7,8.0
p15_daily_merged,stress,Deep_Sleep_Minutes,0.1537490940076146,0.15374909400761522,7,1.0
p15_daily_merged,stress,Exercise_Avg_HR,0.0885896743030635,0.08858967430306385,7,5.0
p15_daily_merged,stress,Exercise_Calories,0.10242342102066171,0.10242342102066211,7,3.0
p15_daily_merged,stress,Exercise_Count,0.035503878128595595,0.035503878128595734,7,12.0
p15_daily_merged,stress,Exercise_Distance,0.0524540005136038,0.052454000513604,7,11.0
p15_daily_merged,stress,Exercise_Duration,0.0529119012736115,0.05291190127361171,7,10.0
p15_daily_merged,stress,Sleep_Composition,0.0819300101911708,0.08193001019117112,7,6.0
p15_daily_merged,stress,Sleep_Duration_Score,0.027357685074216598,0.027357685074216705,7,13.0
p15_daily_merged,stress,Sleep_Hours,0.1086884816576769,0.10868848165767732,7,2.0
p15_daily_merged,stress,Sleep_Restlessness,0.091457830708343,0.09145783070834335,7,4.0
p15_daily_merged,stress,Sleep_Revitalization,0.0584692816997659,0.058469281699766125,7,9.0
p15_daily_merged,stress,Sleep_Score,0.0662353962486115,0.06623539624861176,7,8.0
p15_daily_merged,stress,Steps,0.0802293451730607,0.080229345173061,7,7.0
p16_daily_merged,fatigue,Deep_Sleep_Minutes,0.0981185868022908,0.09811858680229107,7,4.0
p16_daily_merged,fatigue,Exercise_Avg_HR,0.0007327875522684,0.0007327875522684022,7,12.0
p16_daily_merged,fatigue,Exercise_Calories,0.0032045292676948557,0.0032045292676948648,7,9.0
p16_daily_merged,fatigue,Exercise_Count,0.0019208502082387,0.0019208502082387053,7,11.0
p16_daily_merged,fatigue,Exercise_Distance,0.0,0.0,7,13.0
p16_daily_merged,fatigue,Exercise_Duration,0.0021677003225827676,0.0021677003225827737,7,10.0
p16_daily_merged,fatigue,Sleep_Composition,0.025376249682611,0.025376249682611075,7,8.0
p16_daily_merged,fatigue,Sleep_Duration_Score,0.0481500473282647,0.04815004732826484,7,7.0
p16_daily_merged,fatigue,Sleep_Hours,0.3348660676082475,0.33486606760824844,7,1.0
p16_daily_merged,fatigue,Sleep_Restlessness,0.061327460566182906,0.06132746056618308,7,6.0
p16_daily_merged,fatigue,Sleep_Revitalization,0.0922434285122126,0.09224342851221287,7,5.0
p16_daily_merged,fatigue,Sleep_Score,0.11085374232709269,0.11085374232709302,7,3.0
p16_daily_merged,fatigue,Steps,0.2210385498223102,0.22103854982231083,7,2.0
p16_daily_merged,mood,Deep_Sleep_Minutes,0.2978680098271357,0.29786800982713657,7,1.0
p16_daily_merged,mood,Exercise_Avg_HR,0.003893723568436,0.0038937235684360113,7,10.0
p16_daily_merged,mood,Exercise_Calories,0.0073670807532568005,0.007367080753256821,7,9.0
p16_daily_merged,mood,Exercise_Count,0.0019324077974548,0.0019324077974548057,7,11.0
p16_daily_merged,mood,Exercise_Distance,0.0,0.0,7,12.0
p16_daily_merged,mood,Exercise_Duration,0.0,0.0,7,13.0
p16_daily_merged,mood,Sleep_Composition,0.0755866535733614,0.07558665357336163,7,5.0
p16_daily_merged,mood,Sleep_Duration_Score,0.0354763016474578,0.0354763016474579,7,8.0
p16_daily_merged,mood,Sleep_Hours,0.1523444628374776,0.15234446283747805,7,3.0
p16_daily_merged,mood,Sleep_Restlessness,0.1874086781883553,0.18740867818835583,7,2.0
p16_daily_merged,mood,Sleep_Revitalization,0.040059026106154604,0.040059026106154715,7,7.0
p16_daily_merged,mood,Sleep_Score,0.0720763772834924,0.07207637728349262,7,6.0
p16_daily_merged,mood,Steps,0.1259872784174147,0.12598727841741506,7,4.0
p16_daily_merged,readiness,Deep_Sleep_Minutes,0.0722656063766405,0.07226560637664076,7,5.0
p16_daily_merged,readiness,Exercise_Avg_HR,0.0,0.0,7,12.0
p16_daily_merged,readiness,Exercise_Calories,0.0014083127324581999,0.0014083127324582049,7,10.0
p16_daily_merged,readiness,Exercise_Count,0.0013830018532709,0.001383001853270905,7,11.0
p16_daily_merged,readiness,Exercise_Distance,0.0,0.0,7,13.0
p16_daily_merged,readiness,Exercise_Duration,0.0082884018782672,0.00828840187826723,7,9.0
p16_daily_merged,readiness,Sleep_Composition,0.05920374257136841,0.059203742571368616,7,8.0
p16_daily_merged,readiness,Sleep_Duration_Score,0.0682150438442016,0.06821504384420185,7,6.0
p16_daily_merged,readiness,Sleep_Hours,0.0616110412433955,0.06161104124339571,7,7.0
p16_daily_merged,readiness,Sleep_Restlessness,0.2636158705871132,0.2636158705871141,7,1.0
p16_daily_merged,readiness,Sleep_Revitalization,0.1320841979835151,0.13208419798351556,7,3.0
p16_daily_merged,readiness,Sleep_Score,0.0865442638670697,0.08654426386707001,7,4.0
p16_daily_merged,readiness,Steps,0.2453805170626962,0.2453805170626971,7,2.0
p16_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.1626012085017424,0.1626012085017429,7,2.0
p16_daily_merged,sleep_quality,Exercise_Avg_HR,0.0,0.0,7,12.0
p16_daily_merged,sleep_quality,Exercise_Calories,0.0021475509764566003,0.0021475509764566064,7,11.0
p16_daily_merged,sleep_quality,Exercise_Count,0.0032130629242835,0.0032130629242835096,7,10.0
p16_daily_merged,sleep_quality,Exercise_Distance,0.0,0.0,7,13.0
p16_daily_merged,sleep_quality,Exercise_Duration,0.0039405248308160504,0.003940524830816063,7,9.0
p16_daily_merged,sleep_quality,Sleep_Composition,0.0358806329064724,0.035880632906472504,7,8.0
p16_daily_merged,sleep_quality,Sleep_Duration_Score,0.0727303248483079,0.07273032484830812,7,7.0
p16_daily_merged,sleep_quality,Sleep_Hours,0.1163460756563106,0.11634607565631094,7,5.0
p16_daily_merged,sleep_quality,Sleep_Restlessness,0.1287529117564513,0.12875291175645168,7,4.0
p16_daily_merged,sleep_quality,Sleep_Revitalization,0.22467025719177872,0.22467025719177938,7,1.0
p16_daily_merged,sleep_quality,Sleep_Score,0.1162603133940179,0.11626031339401824,7,6.0
p16_daily_merged,sleep_quality,Steps,0.1334571370133596,0.13345713701336,7,3.0
p16_daily_merged,stress,Deep_Sleep_Minutes,0.15759786652933272,0.15759786652933322,7,3.0
p16_daily_merged,stress,Exercise_Avg_HR,0.0,0.0,7,12.0
p16_daily_merged,stress,Exercise_Calories,0.0032514437054241,0.0032514437054241107,7,10.0
p16_daily_merged,stress,Exercise_Count,0.0019247911499361,0.0019247911499361064,7,11.0
p16_daily_merged,stress,Exercise_Distance,0.0,0.0,7,13.0
p16_daily_merged,stress,Exercise_Duration,0.0037838460778295,0.0037838460778295124,7,9.0
p16_daily_merged,stress,Sleep_Composition,0.0656003272205169,0.06560032722051712,7,7.0
p16_daily_merged,stress,Sleep_Duration_Score,0.0793394531402616,0.07933945314026186,7,5.0
p16_daily_merged,stress,Sleep_Hours,0.1443339367926036,0.1443339367926041,7,4.0
p16_daily_merged,stress,Sleep_Restlessness,0.22937343791361173,0.22937343791361248,7,1.0
p16_daily_merged,stress,Sleep_Revitalization,0.0570852701263692,0.057085270126369395,7,8.0
p16_daily_merged,stress,Sleep_Score,0.0674718142712048,0.06747181427120502,7,6.0
p16_daily_merged,stress,Steps,0.1902378130729065,0.19023781307290713,7,2.0
