Participant,Behavioral_Variable,Wellbeing_Variable,r,p,N,Time_Lag,p_FDR,Significant_raw,Significant_FDR,Analysis
p15,Sleep_Restlessness,sleep_quality,0.0272474552630609,0.8803566503263996,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Sleep_Restlessness,stress,0.1590553857329318,0.3766314348358039,33,t_to_t+1,0.9283376245709605,False,False,lagged
p15,Sleep_Composition,fatigue,0.3296661710982442,0.0609959981088945,33,t_to_t+1,0.7012730348760812,False,False,lagged
p15,Sleep_Composition,mood,-0.0016945501936907,0.9925326320723212,33,t_to_t+1,0.9989313140462192,False,False,lagged
p15,Sleep_Composition,readiness,0.2917217320517619,0.0995067356991303,33,t_to_t+1,0.7641267356133813,False,False,lagged
p15,Sleep_Composition,sleep_quality,0.0509384644571345,0.7783123518503879,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Sleep_Composition,stress,0.0324687059715948,0.8576442433168446,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Sleep_Revitalization,fatigue,0.1667308127280773,0.3537299483009845,33,t_to_t+1,0.9190566632593554,False,False,lagged
p15,Sleep_Revitalization,mood,0.0108155638762018,0.9523653685231972,33,t_to_t+1,0.9951813085418586,False,False,lagged
p15,Sleep_Revitalization,readiness,0.1040401805062345,0.5644883232916517,33,t_to_t+1,0.9580452904411608,False,False,lagged
p15,Sleep_Revitalization,sleep_quality,0.0063237991354508,0.9721379370547482,33,t_to_t+1,0.9989313140462192,False,False,lagged
p15,Sleep_Revitalization,stress,0.1732658030314825,0.3349068713276129,33,t_to_t+1,0.917607070132456,False,False,lagged
p15,Sleep_Score,fatigue,0.3237303404846341,0.0660879492731922,33,t_to_t+1,0.7077756565857476,False,False,lagged
p15,Sleep_Score,mood,-0.0028517306746169,0.9874336087554556,33,t_to_t+1,0.9989313140462192,False,False,lagged
p15,Sleep_Score,readiness,0.196535686383617,0.2729854325521603,33,t_to_t+1,0.8782984864491115,False,False,lagged
p15,Sleep_Score,sleep_quality,0.1062226037355976,0.5563024015474243,33,t_to_t+1,0.9580452904411608,False,False,lagged
p15,Sleep_Score,stress,0.0718139536959068,0.6912595279072083,33,t_to_t+1,0.9740705284594343,False,False,lagged
p16,Steps,fatigue,-0.1456867695926809,0.4871417325153543,25,t_to_t+1,0.9543095443353182,False,False,lagged
p16,Steps,mood,-0.1372661558841384,0.5129175854067717,25,t_to_t+1,0.9580452904411608,False,False,lagged
p16,Steps,readiness,0.0140456169271347,0.9468717042126858,25,t_to_t+1,0.9944195121499556,False,False,lagged
p16,Steps,sleep_quality,0.0190447482226726,0.9280038939701022,25,t_to_t+1,0.985568661386193,False,False,lagged
p16,Steps,stress,0.160407794648989,0.4437014148392124,25,t_to_t+1,0.9425275172830845,False,False,lagged
p16,Exercise_Count,fatigue,-0.344828154104298,0.0913922605098209,25,t_to_t+1,0.7555616837580037,False,False,lagged
p16,Exercise_Count,mood,-0.068662291068476,0.7443333131316665,25,t_to_t+1,0.9812191855948904,False,False,lagged
p16,Exercise_Count,readiness,-0.5062537962114352,0.0098174798792681,25,t_to_t+1,0.39451351086119846,True,False,lagged
p16,Exercise_Count,sleep_quality,-0.2485267991942595,0.2309468679314427,25,t_to_t+1,0.8529238693978868,False,False,lagged
p16,Exercise_Count,stress,-0.1464313756630379,0.4848943496944111,25,t_to_t+1,0.9542543266297336,False,False,lagged
p16,Exercise_Duration,fatigue,-0.3437333422464728,0.0924940744457628,25,t_to_t+1,0.7555616837580037,False,False,lagged
p16,Exercise_Duration,mood,-0.0684442917852026,0.7451186554636163,25,t_to_t+1,0.9812191855948904,False,False,lagged
p16,Exercise_Duration,readiness,-0.5046464661469834,0.0100922060917981,25,t_to_t+1,0.39451351086119846,True,False,lagged
p16,Exercise_Duration,sleep_quality,-0.2313753188426135,0.2657797656858251,25,t_to_t+1,0.874417730505937,False,False,lagged
p16,Exercise_Duration,stress,-0.1606812125306966,0.4429146657113386,25,t_to_t+1,0.9425275172830845,False,False,lagged
p16,Exercise_Distance,fatigue,,,0,t_to_t+1,,False,False,lagged
p16,Exercise_Distance,mood,,,0,t_to_t+1,,False,False,lagged
p16,Exercise_Distance,readiness,,,0,t_to_t+1,,False,False,lagged
p16,Exercise_Distance,sleep_quality,,,0,t_to_t+1,,False,False,lagged
p16,Exercise_Distance,stress,,,0,t_to_t+1,,False,False,lagged
p16,Exercise_Calories,fatigue,-0.3448073907049655,0.0914130647368209,25,t_to_t+1,0.7555616837580037,False,False,lagged
p16,Exercise_Calories,mood,-0.0686581566538362,0.7443482050540329,25,t_to_t+1,0.9812191855948904,False,False,lagged
p16,Exercise_Calories,readiness,-0.5062233127674092,0.0098226317354427,25,t_to_t+1,0.39451351086119846,True,False,lagged
p16,Exercise_Calories,sleep_quality,-0.2462567361451457,0.2353740520914663,25,t_to_t+1,0.8529238693978868,False,False,lagged
p16,Exercise_Calories,stress,-0.1484505717548277,0.478826455973215,25,t_to_t+1,0.9542543266297336,False,False,lagged
p16,Exercise_Avg_HR,fatigue,,,2,t_to_t+1,,False,False,lagged
p16,Exercise_Avg_HR,mood,,,2,t_to_t+1,,False,False,lagged
p16,Exercise_Avg_HR,readiness,,,2,t_to_t+1,,False,False,lagged
p16,Exercise_Avg_HR,sleep_quality,,,2,t_to_t+1,,False,False,lagged
p16,Exercise_Avg_HR,stress,,,2,t_to_t+1,,False,False,lagged
p16,Sleep_Hours,fatigue,0.0346416360245481,0.8723322391470734,24,t_to_t+1,0.9835127913656734,False,False,lagged
p16,Sleep_Hours,mood,0.1519820317646484,0.4783588476057795,24,t_to_t+1,0.9542543266297336,False,False,lagged
p16,Sleep_Hours,readiness,0.1888834064951609,0.3767323615991456,24,t_to_t+1,0.9283376245709605,False,False,lagged
p16,Sleep_Hours,sleep_quality,-0.0243610094695326,0.910038928306407,24,t_to_t+1,0.985568661386193,False,False,lagged
p16,Sleep_Hours,stress,0.150573241319296,0.482494281176791,24,t_to_t+1,0.9542543266297336,False,False,lagged
p16,Sleep_Duration_Score,fatigue,-0.1111178344494136,0.6052194406886918,24,t_to_t+1,0.9580452904411608,False,False,lagged
p16,Sleep_Duration_Score,mood,0.0534364411225259,0.8041453130516134,24,t_to_t+1,0.9835127913656734,False,False,lagged
p16,Sleep_Duration_Score,readiness,0.0776655249580003,0.7183118554125322,24,t_to_t+1,0.9754287609879244,False,False,lagged
p16,Sleep_Duration_Score,sleep_quality,-0.1064654442630741,0.620501426483403,24,t_to_t+1,0.9580452904411608,False,False,lagged
p16,Sleep_Duration_Score,stress,-0.0706897670792743,0.7427366609967136,24,t_to_t+1,0.9812191855948904,False,False,lagged
p16,Deep_Sleep_Minutes,fatigue,0.0545271729167542,0.8002255345583758,24,t_to_t+1,0.9835127913656734,False,False,lagged
p16,Deep_Sleep_Minutes,mood,0.142568685904818,0.5063297861216767,24,t_to_t+1,0.9580452904411608,False,False,lagged
p16,Deep_Sleep_Minutes,readiness,0.2255003705585909,0.2893856844300275,24,t_to_t+1,0.8903406261033548,False,False,lagged
p16,Deep_Sleep_Minutes,sleep_quality,-0.0779926625731812,0.7171727561550927,24,t_to_t+1,0.9754287609879244,False,False,lagged
p16,Deep_Sleep_Minutes,stress,0.1097229132096586,0.6097849534266111,24,t_to_t+1,0.9580452904411608,False,False,lagged
p16,Sleep_Restlessness,fatigue,-0.0401066112451855,0.8523922460714419,24,t_to_t+1,0.9835127913656734,False,False,lagged
p16,Sleep_Restlessness,mood,0.0018978077735495,0.9929779334698996,24,t_to_t+1,0.9989313140462192,False,False,lagged
p16,Sleep_Restlessness,readiness,0.1312134530610045,0.5411016059567103,24,t_to_t+1,0.9580452904411608,False,False,lagged
p16,Sleep_Restlessness,sleep_quality,0.3695486122480249,0.0755201939731527,24,t_to_t+1,0.7465214576656474,False,False,lagged
p16,Sleep_Restlessness,stress,-0.0281986654342186,0.8959370065580261,24,t_to_t+1,0.9835127913656734,False,False,lagged
p16,Sleep_Composition,fatigue,0.0285288822827904,0.8947249530278114,24,t_to_t+1,0.9835127913656734,False,False,lagged
p16,Sleep_Composition,mood,0.0855941729341093,0.6908733048838648,24,t_to_t+1,0.9740705284594343,False,False,lagged
p16,Sleep_Composition,readiness,0.1116774052040518,0.6033920045975816,24,t_to_t+1,0.9580452904411608,False,False,lagged
p16,Sleep_Composition,sleep_quality,-0.0828137301350288,0.7004546603468195,24,t_to_t+1,0.9747427312269656,False,False,lagged
p16,Sleep_Composition,stress,-0.1132304476299546,0.5983322439273007,24,t_to_t+1,0.9580452904411608,False,False,lagged
p16,Sleep_Revitalization,fatigue,-0.2233479092608749,0.2941359169438303,24,t_to_t+1,0.890693269618641,False,False,lagged
p16,Sleep_Revitalization,mood,-0.2915213733513343,0.1669237360259689,24,t_to_t+1,0.7922650645572069,False,False,lagged
p16,Sleep_Revitalization,readiness,-0.1783863672158897,0.4042931319822969,24,t_to_t+1,0.9396469143985654,False,False,lagged
p16,Sleep_Revitalization,sleep_quality,-0.2497369644947044,0.2392325719207309,24,t_to_t+1,0.8529238693978868,False,False,lagged
p16,Sleep_Revitalization,stress,-0.1603249610261954,0.454242484652795,24,t_to_t+1,0.9425275172830845,False,False,lagged
p16,Sleep_Score,fatigue,-0.1374526850770723,0.5218594524974864,24,t_to_t+1,0.9580452904411608,False,False,lagged
p16,Sleep_Score,mood,-0.0479821923147059,0.823813331284917,24,t_to_t+1,0.9835127913656734,False,False,lagged
p16,Sleep_Score,readiness,0.015998767549822,0.940852823420214,24,t_to_t+1,0.9928017523207167,False,False,lagged
p16,Sleep_Score,sleep_quality,-0.1802907559515112,0.3992115579832118,24,t_to_t+1,0.9396469143985654,False,False,lagged
p16,Sleep_Score,stress,-0.1364701193412156,0.5248678742496529,24,t_to_t+1,0.9580452904411608,False,False,lagged
